	KyliePenticost	weathernetwork	taitrealty	Kingelin1	
asian	0.0	0.0	0.007071584234308427	0.0	
asiatees	0.0	0.0	0.007071584234308427	0.0	
asked	0.004680333359592116	7.946202264244032E-4	0.0014674863182735332	0.0	
asks	0.0	0.0	0.007071584234308427	0.0	
asleep	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
aspiring	0.006443938704643065	0.0	0.0	0.0	
assemble	0.0	0.0	0.0	0.024723083363979048	
assembly	0.0	0.0	0.007071584234308427	0.0	
assets	0.0	0.0	0.014143168468616855	0.0	
assignment	0.0	0.0	0.03889371328869635	0.012361541681989524	
assignments	0.0032219693523215325	0.0	0.0	0.0	
assist	0.006443938704643065	0.0	0.0	0.0	
assista	0.0	0.0	0.007071584234308427	0.0	
assistance	0.006443938704643065	0.0	0.0	0.0	
assistant	0.006443938704643065	0.0	0.0035357921171542137	0.0	
assisted	0.0032219693523215325	0.0	0.0	0.0	
associa	0.0	0.0	0.007071584234308427	0.0	
associate	0.0	0.0	0.014143168468616855	0.0	
associated	0.0	0.0019145745331569093	0.01060737635146264	0.0	
association	0.0032219693523215325	0.0	0.0	0.0	
asst	0.0032219693523215325	0.0	0.0	0.0	
assume	0.0032219693523215325	0.0	0.0	0.0	
assumption	0.0032219693523215325	0.0	0.0	0.0	
astonishingly	0.0	0.0038291490663138186	0.0	0.0	
astrobackyard	0.0	0.0038291490663138186	0.0	0.0	
astrodavemd	0.0032219693523215325	0.0	0.0	0.0	
astronaut	0.0	0.007658298132627637	0.0	0.0	
astronauts	0.0	0.0038291490663138186	0.0	0.0	
astronomical	0.0	0.007658298132627637	0.0	0.0	
astrotimpeake	0.0	0.007658298132627637	0.0	0.0	
asu	0.0	0.0038291490663138186	0.0	0.0	
ate	0.01288787740928613	0.0	0.0	0.0	
ateens	0.0032219693523215325	0.0	0.0	0.0	
atheists	0.0	0.0	0.0	0.024723083363979048	
athlete	0.009665908056964597	0.0	0.0	0.0	
athletes	0.016109846761607663	0.0	0.0	0.0	
athletic	0.0	0.0	0.007071584234308427	0.0	
atl	0.0	0.007658298132627637	0.0	0.0	
atlantic	0.0	0.19528660238200474	0.0	0.0	
atlstorm	0.0	0.11487447198941456	0.0	0.0	
atlstormpictwittercom	0.0	0.02680404346419673	0.0	0.0	
atlstormpictwittercomarbsuwm	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomb	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercombb	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercombrgwztk	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomerrftskmfo	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomfk	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomgjus	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomhzr	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomil	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomlgvmzjk	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomltemanblwl	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomroo	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercoms	0.0	0.0038291490663138186	0.0	0.0	
atlstormpictwittercomuiz	0.0	0.0038291490663138186	0.0	0.0	
atlstorms	0.0	0.0038291490663138186	0.0	0.0	
atmc	0.0	0.0038291490663138186	0.0	0.0	
atmosphere	0.009665908056964597	0.0	0.0	0.0	
atno	0.0	0.0038291490663138186	0.0	0.0	
atop	0.0	0.0038291490663138186	0.0	0.0	
atrocious	0.0	0.0	0.0	0.024723083363979048	
att	0.0	0.0	0.014143168468616855	0.0	
attack	6.686190513703023E-4	0.0	0.0014674863182735332	0.010261006693848246	
attacks	0.0	0.0015892404528488064	0.0014674863182735332	0.005130503346924123	
attempt	6.686190513703023E-4	7.946202264244032E-4	0.0029349726365470665	0.0	
attempting	0.0048329540284822985	0.0019145745331569093	0.0	0.0	
attempts	0.0	0.0038291490663138186	0.0	0.0	
attend	0.009665908056964597	0.0	0.0	0.012361541681989524	
attended	0.0032219693523215325	0.0	0.0	0.0	
attendees	0.0032219693523215325	0.0	0.0	0.0	
attending	0.0048329540284822985	0.0	0.0	0.012361541681989524	
attention	0.004011714308221813	0.0	0.0014674863182735332	0.005130503346924123	
attic	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
attire	0.0032219693523215325	0.0	0.0	0.0	
attitude	0.006443938704643065	0.0	0.0	0.0	
attn	0.0032219693523215325	0.0	0.0	0.0	
attract	0.0	0.0	0.014143168468616855	0.0	
attractions	0.0	0.0	0.014143168468616855	0.0	
au	0.0032219693523215325	0.0	0.0	0.0	
auction	0.006443938704643065	0.0	0.0	0.0	
auctioned	0.0	0.0038291490663138186	0.0	0.0	
aud	0.02577575481857226	0.0	0.0	0.0	
audience	6.686190513703023E-4	0.0	0.0029349726365470665	0.010261006693848246	
audio	0.0	0.0038291490663138186	0.0	0.0	
audiobooks	0.0	0.0	0.007071584234308427	0.0	
aug	0.0032219693523215325	0.0	0.0	0.0	
augmented	0.0	0.0	0.007071584234308427	0.0	
august	0.008054923380803831	0.0	0.014143168468616855	0.0	
aukb	0.0	0.0038291490663138186	0.0	0.0	
aurora	6.686190513703023E-4	0.0023838606792732095	0.0014674863182735332	0.0	
auroraborealis	0.0	0.0038291490663138186	0.0	0.0	
auroraborealispictwittercommjtd	0.0	0.0038291490663138186	0.0	0.0	
aurorachaseryyc	0.0	0.0038291490663138186	0.0	0.0	
aurorapictwittercomqvzhptgw	0.0	0.0038291490663138186	0.0	0.0	
auroras	0.0	0.007658298132627637	0.0	0.0	
aus	0.0032219693523215325	0.0	0.0	0.0	
austerity	0.0	0.0	0.007071584234308427	0.0	
australia	6.686190513703023E-4	7.946202264244032E-4	0.0014674863182735332	0.0	
australian	0.0	0.02297489439788291	0.0	0.0	
austrian	0.0	0.0038291490663138186	0.0	0.0	
authentication	0.0	0.0	0.014143168468616855	0.0	
autho	0.0	0.0	0.007071584234308427	0.0	
author	0.0	0.0038291490663138186	0.014143168468616855	0.0	
authorities	0.0	0.0038291490663138186	0.0	0.0	
authority	0.0	0.0	0.014143168468616855	0.0	
authorship	0.0	0.0	0.007071584234308427	0.0	
autism	0.0032219693523215325	0.0	0.0	0.0	
auto	0.0016109846761607663	0.0	0.017678960585771068	0.0	
autograph	0.0032219693523215325	0.0	0.0	0.0	
automaker	0.0	0.0	0.007071584234308427	0.0	
automakers	0.0	0.0	0.007071584234308427	0.0	
automated	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
automatic	0.006443938704643065	0.0	0.0	0.0	
automatically	0.0	0.0	0.007071584234308427	0.0	
automaticfan	0.0032219693523215325	0.0	0.0	0.0	
automobiles	0.0	0.0	0.007071584234308427	0.0	
automot	0.0	0.0	0.007071584234308427	0.0	
autoshowcanada	0.0	0.0038291490663138186	0.0	0.0	
av	0.0	0.0	0.007071584234308427	0.0	
availability	0.0032219693523215325	0.0	0.0	0.0	
avalanche	0.0016109846761607663	0.02488946893103982	0.0	0.0	
avan	0.0	0.0	0.007071584234308427	0.0	
avani	0.0	0.0	0.007071584234308427	0.0	
avatars	0.0	0.0	0.007071584234308427	0.0	
ave	0.0032219693523215325	0.0	0.0035357921171542137	0.0	
avec	0.0032219693523215325	0.0	0.0	0.0	
aveda	0.0032219693523215325	0.0	0.0	0.0	
avenge	0.0	0.0	0.007071584234308427	0.0	
avengers	0.0	0.0	0.007071584234308427	0.0	
avenue	0.0	0.0	0.04242950540585056	0.0	
average	0.0	0.0	0.04242950540585056	0.0	
avery	0.0032219693523215325	0.0	0.0	0.0	
avocados	0.0	0.0038291490663138186	0.0	0.0	
avoid	6.686190513703023E-4	0.0015892404528488064	0.0	0.005130503346924123	
avoidance	0.0	0.0	0.007071584234308427	0.0	
avoiding	0.0032219693523215325	0.0	0.0	0.0	
avoids	0.0	0.0038291490663138186	0.0	0.0	
avs	0.03544166287553686	0.0	0.0	0.0	
avsvspens	0.0032219693523215325	0.0	0.0	0.0	
aw	0.0	0.0038291490663138186	0.0	0.0	
awake	0.016109846761607663	0.0	0.0	0.0	
award	0.0013372381027406046	7.946202264244032E-4	0.0014674863182735332	0.0	
awards	0.0016109846761607663	0.0	0.007071584234308427	0.0	
aware	0.0	0.007658298132627637	0.007071584234308427	0.0	
awareness	0.011276892733125363	0.0019145745331569093	0.0	0.0	
awe	0.022553785466250725	0.0	0.0	0.0	
awesome	0.0	0.0	0.0	0.0	
awful	0.0	0.007658298132627637	0.0	0.0	
awhile	0.01288787740928613	0.0	0.0	0.0	
awks	0.0032219693523215325	0.0	0.0	0.0	
awkward	0.0	0.0038291490663138186	0.0	0.0	
axkkkfnho	0.0	0.0038291490663138186	0.0	0.0	
ay	0.0	0.0038291490663138186	0.0	0.0	
ayr	0.0032219693523215325	0.0	0.0	0.0	
ayrcentennials	0.0032219693523215325	0.0	0.0	0.0	
ayykayyy	0.006443938704643065	0.0	0.0	0.0	
az	0.0	0.0038291490663138186	0.0	0.0	
azebi	0.0	0.0038291490663138186	0.0	0.0	
azf	0.0	0.0038291490663138186	0.0	0.0	
aztfck	0.0	0.0038291490663138186	0.0	0.0	
ba	0.0	0.0	0.007071584234308427	0.0	
baaaad	0.0	0.0038291490663138186	0.0	0.0	
baaqwkeu	0.0	0.0038291490663138186	0.0	0.0	
babies	0.0032219693523215325	0.0	0.0	0.0	
baby	0.0	0.0	0.0	0.0	
babylyla	0.0032219693523215325	0.0	0.0	0.0	
babynews	0.0032219693523215325	0.0	0.0	0.0	
bachelor	0.01288787740928613	0.0	0.0	0.0	
bachelors	0.0	0.0	0.007071584234308427	0.0	
backcomb	0.0	0.0	0.014143168468616855	0.0	
backcountry	0.0	0.0019145745331569093	0.0035357921171542137	0.0	
backdrops	0.0	0.0038291490663138186	0.0	0.0	
backed	0.0032219693523215325	0.0	0.0	0.0	
backend	0.0	0.0	0.007071584234308427	0.0	
backers	0.0	0.0	0.007071584234308427	0.0	
backis	0.0032219693523215325	0.0	0.0	0.0	
backlash	0.0	0.0	0.0	0.024723083363979048	
backlog	0.0	0.0	0.007071584234308427	0.0	
backpack	0.0	0.0	0.0	0.024723083363979048	
backpacking	0.0	0.0	0.007071584234308427	0.0	
backpacks	0.0	0.0038291490663138186	0.0	0.0	
backs	0.0	0.0	0.007071584234308427	0.0	
backstreetboys	0.006443938704643065	0.0	0.0	0.0	
backtoback	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
backtoschool	0.0032219693523215325	0.0	0.0	0.0	
backtowork	0.0	0.0038291490663138186	0.0	0.0	
backup	0.0016109846761607663	0.0	0.007071584234308427	0.0	
backwoods	0.0	0.0	0.007071584234308427	0.0	
backyard	6.686190513703023E-4	0.0023838606792732095	0.0044024589548206	0.0	
bacon	0.0032219693523215325	0.0	0.0	0.012361541681989524	
baconandeggs	0.0032219693523215325	0.0	0.0	0.0	
bad	0.0	0.0	0.0	0.0	
badgleymischka	0.0032219693523215325	0.0	0.0	0.0	
badhockeyluck	0.0032219693523215325	0.0	0.0	0.0	
baffle	0.0	0.0	0.007071584234308427	0.0	
bag	6.686190513703023E-4	0.0	0.0014674863182735332	0.005130503346924123	
baggage	0.0	0.0	0.014143168468616855	0.0	
bags	0.0013372381027406046	0.0023838606792732095	0.0	0.005130503346924123	
bail	0.0	0.0	0.007071584234308427	0.0	
bailey	0.0	0.0038291490663138186	0.0	0.0	
baileys	0.0032219693523215325	0.0	0.0	0.0	
bailout	0.0	0.0	0.035357921171542135	0.0	
bails	0.0	0.0	0.007071584234308427	0.0	
baird	0.0	0.0	0.014143168468616855	0.0	
baja	0.0	0.0038291490663138186	0.0	0.0	
baker	0.0032219693523215325	0.0	0.0	0.0	
balance	0.0	0.0	0.0035357921171542137	0.012361541681989524	
balanced	0.0	0.0	0.007071584234308427	0.0	
balancing	0.0032219693523215325	0.0	0.0	0.0	
balcony	0.0	0.0	0.007071584234308427	0.0	
baldwin	0.0032219693523215325	0.0	0.0	0.0	
balisally	0.0	0.0038291490663138186	0.0	0.0	
ball	0.0032219693523215325	0.0	0.0	0.0	
ballard	0.0	0.0	0.014143168468616855	0.0	
ballet	0.0	0.007658298132627637	0.0	0.0	
ballpark	0.0032219693523215325	0.0	0.0	0.0	
balls	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
balm	0.0	0.0038291490663138186	0.0	0.0	
balzacbilly	0.0	0.0038291490663138186	0.0	0.0	
bambi	0.0	0.0038291490663138186	0.0	0.0	
ban	0.0016109846761607663	0.0038291490663138186	0.0	0.0	
banana	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
bananaspilts	0.0032219693523215325	0.0	0.0	0.0	
band	0.0	7.946202264244032E-4	0.0014674863182735332	0.005130503346924123	
bandwagon	0.0032219693523215325	0.0	0.0	0.0	
bandwidth	0.0	0.0	0.007071584234308427	0.0	
bane	0.0	0.0	0.007071584234308427	0.0	
banff	0.0	0.0	0.014143168468616855	0.0	
bang	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
bangladesh	0.0	0.0	0.007071584234308427	0.0	
bangs	0.0032219693523215325	0.0	0.0	0.0	
bank	0.0	0.0	0.14143168468616854	0.0	
banker	0.0	0.0	0.007071584234308427	0.0	
bankers	0.0	0.0	0.007071584234308427	0.0	
banking	0.0	0.0	0.007071584234308427	0.0	
bankrupt	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
bankruptcy	0.0	0.0	0.014143168468616855	0.0	
banks	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
banned	0.0016109846761607663	0.0	0.007071584234308427	0.0	
banning	0.0	0.0038291490663138186	0.0	0.0	
bannon	0.0	0.0	0.007071584234308427	0.0	
bans	0.0	0.0	0.0	0.024723083363979048	
bar	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
barack	0.0	0.0	0.02828633693723371	0.0	
barbecue	0.0032219693523215325	0.0	0.0	0.0	
barcelona	0.0	0.0	0.007071584234308427	0.0	
barefootwine	0.0032219693523215325	0.0	0.0	0.0	
bargaining	0.0	0.0	0.007071584234308427	0.0	
barn	0.0032219693523215325	0.0038291490663138186	0.0	0.0	
barnhockey	0.0032219693523215325	0.0	0.0	0.0	
barometricpressure	0.0032219693523215325	0.0	0.0	0.0	
barone	0.0	0.0	0.007071584234308427	0.0	
barrel	0.0	0.0	0.007071584234308427	0.0	
barreling	0.0	0.0038291490663138186	0.0	0.0	
barrick	0.0	0.0	0.014143168468616855	0.0	
barrie	0.0	0.004767721358546419	0.0029349726365470665	0.005130503346924123	
barrier	0.0	0.0038291490663138186	0.0	0.0	
barrygray	0.0	0.0038291490663138186	0.0	0.0	
bars	0.0048329540284822985	0.0	0.0035357921171542137	0.0	
barsyum	0.0032219693523215325	0.0	0.0	0.0	
baseball	0.01288787740928613	0.0	0.0	0.0	
baseballs	0.0032219693523215325	0.0	0.0	0.0	
based	0.0	0.0	0.014143168468616855	0.012361541681989524	
basic	0.0016109846761607663	0.0	0.0	0.012361541681989524	
basin	0.0	0.007658298132627637	0.0	0.0	
basis	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
basked	0.0	0.0038291490663138186	0.0	0.0	
basketball	0.0032219693523215325	0.0	0.0	0.0	
baskets	0.0032219693523215325	0.0	0.0	0.0	
bass	0.0	0.0	0.007071584234308427	0.0	
batch	0.0032219693523215325	0.0	0.0	0.0	
batchawanabay	0.0	0.0038291490663138186	0.0	0.0	
bateman	0.0	0.0	0.007071584234308427	0.0	
bath	0.0	0.0	0.014143168468616855	0.0	
bathes	0.0	0.0038291490663138186	0.0	0.0	
bathurst	0.0	0.0	0.007071584234308427	0.0	
batmanvsuperman	0.0	0.0	0.0	0.024723083363979048	
batten	0.0032219693523215325	0.0	0.0	0.0	
batter	0.01288787740928613	0.0	0.0	0.0	
battery	0.0016109846761607663	0.0	0.01060737635146264	0.0	
batterypowered	0.0	0.0	0.0	0.024723083363979048	
battle	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
battled	0.0	0.0	0.007071584234308427	0.0	
battleford	0.0	0.0038291490663138186	0.0	0.0	
battling	0.0032219693523215325	0.0	0.0	0.0	
bauervelour	0.0	0.0	0.0	0.024723083363979048	
bauhoundhaus	0.0	0.0	0.0	0.07416925009193714	
bawled	0.0032219693523215325	0.0	0.0	0.0	
bay	0.0	0.009572872665784545	0.014143168468616855	0.0	
bayoffundy	0.0	0.0038291490663138186	0.0	0.0	
bb	0.0032219693523215325	0.0	0.0	0.0	
bbc	0.0	0.0	0.007071584234308427	0.0	
bbm	0.016109846761607663	0.0	0.0	0.0	
bbmdanceface	0.0032219693523215325	0.0	0.0	0.0	
bbms	0.0032219693523215325	0.0	0.0	0.0	
bbq	0.0032219693523215325	0.0019145745331569093	0.0	0.0	
bbqseason	0.0032219693523215325	0.0	0.0	0.0	
bbr	0.0	0.0038291490663138186	0.0	0.0	
bbw	0.0	0.0038291490663138186	0.0	0.0	
bbx	0.0	0.0038291490663138186	0.0	0.0	
bc	6.686190513703023E-4	0.04211487200049337	0.013207376864461799	0.0	
bce	0.0	0.0	0.007071584234308427	0.0	
bchockeysource	0.0032219693523215325	0.0	0.0	0.0	
bcle	0.0	0.0	0.0	0.024723083363979048	
bcm	0.0	0.0	0.0	0.024723083363979048	
bcmha	0.0	0.0038291490663138186	0.0	0.0	
bcquakepictwittercommix	0.0	0.0038291490663138186	0.0	0.0	
bcrain	0.0	0.011487447198941455	0.0	0.0	
bcrainpictwittercom	0.0	0.0038291490663138186	0.0	0.0	
bcs	0.0	0.003973101132122016	0.0014674863182735332	0.005130503346924123	
bcsctweet	0.0	0.0	0.0	0.1483385001838743	
bcskipictwittercomemr	0.0	0.0038291490663138186	0.0	0.0	
bcsnowpictwittercomw	0.0	0.0038291490663138186	0.0	0.0	
bcstorm	0.0	0.042120639729452	0.0	0.0	
bcstormpictwittercomh	0.0	0.0038291490663138186	0.0	0.0	
bcstormpictwittercommjjuanfjmi	0.0	0.0038291490663138186	0.0	0.0	
bcstormpictwittercomw	0.0	0.0038291490663138186	0.0	0.0	
bcstormpictwittercomzrf	0.0	0.0038291490663138186	0.0	0.0	
bcv	0.0	0.0038291490663138186	0.0	0.0	
bday	0.0032219693523215325	0.0	0.0	0.0	
bdnwrdsb	0.0032219693523215325	0.0	0.0	0.0	
bdzj	0.0	0.0038291490663138186	0.0	0.0	
beach	6.686190513703023E-4	0.0071515820378196295	0.005869945273094133	0.0	
beachbod	0.0032219693523215325	0.0	0.0	0.0	
beaches	0.0	0.0038291490663138186	0.0	0.0	
beaching	0.0	0.0038291490663138186	0.0	0.0	
beacon	0.0	0.0	0.007071584234308427	0.0	
beaming	0.0	0.0038291490663138186	0.0	0.0	
bean	0.009665908056964597	0.0	0.0	0.0	
beanie	0.0032219693523215325	0.0	0.0	0.0	
bear	0.0013372381027406046	0.0023838606792732095	0.0029349726365470665	0.0	
bearer	0.0032219693523215325	0.0	0.0	0.0	
bearing	0.0	0.0038291490663138186	0.0	0.0	
bears	0.0	0.011487447198941455	0.0	0.0	
beat	0.0	0.0	0.0	0.0	
beatbreakfast	0.006443938704643065	0.0	0.0	0.0	
beater	0.0	0.0	0.0	0.024723083363979048	
beating	0.0013372381027406046	7.946202264244032E-4	0.0014674863182735332	0.0	
beatit	0.0032219693523215325	0.0	0.0	0.0	
beatsbydre	0.0032219693523215325	0.0	0.0	0.0	
beatssupport	0.0032219693523215325	0.0	0.0	0.0	
beaujakielaszek	0.009665908056964597	0.0	0.0	0.0	
beauties	0.0032219693523215325	0.0	0.0	0.0	
beautiful	0.0	0.0	0.0	0.0	
beautifulblessings	0.0032219693523215325	0.0	0.0	0.0	
beautifully	0.0	0.0038291490663138186	0.0	0.0	
beauty	0.0	0.0	0.0	0.0	
beaver	0.0032219693523215325	0.0	0.0	0.0	
beavertails	0.0	0.0038291490663138186	0.0	0.0	
bebawi	0.0	0.0	0.007071584234308427	0.0	
bec	0.0	0.0	0.007071584234308427	0.0	
becauseitsthecup	0.016109846761607663	0.0	0.0	0.0	
becauseitstheohlchampionship	0.0032219693523215325	0.0	0.0	0.0	
beckham	0.0032219693523215325	0.0	0.0	0.0	
beckmen	0.0032219693523215325	0.0	0.0	0.0	
beckons	0.0	0.0	0.007071584234308427	0.0	
bed	0.0	0.0	0.0	0.0	
bedridden	0.0032219693523215325	0.0	0.0	0.0	
bedroom	0.0	0.0	0.035357921171542135	0.0	
bedroommakeover	0.0032219693523215325	0.0	0.0	0.0	
bee	0.0	0.0038291490663138186	0.0035357921171542137	0.0	
beef	0.0	0.0	0.01060737635146264	0.012361541681989524	
beentong	0.0032219693523215325	0.0	0.0	0.0	
beentoolong	0.0032219693523215325	0.0	0.0	0.0	
beer	0.009665908056964597	0.0	0.0035357921171542137	0.0	
beergirl	0.0032219693523215325	0.0	0.0	0.0	
beers	0.0032219693523215325	0.0	0.0	0.0	
bees	0.0	0.0	0.02121475270292528	0.0	
beetle	0.0	0.0038291490663138186	0.0	0.0	
beg	0.0032219693523215325	0.0	0.0	0.0	
began	0.0	0.0	0.007071584234308427	0.0	
beginner	0.0	0.0	0.007071584234308427	0.0	
beginni	0.0	0.0	0.007071584234308427	0.0	
beginsjoin	0.0	0.0038291490663138186	0.0	0.0	
begun	6.686190513703023E-4	7.946202264244032E-4	0.005869945273094133	0.0	
behave	0.0032219693523215325	0.0	0.0	0.0	
behavior	0.0	0.0	0.007071584234308427	0.0	
behaviour	0.0032219693523215325	0.0	0.0	0.0	
behindthescene	0.0032219693523215325	0.0	0.0	0.0	
behindthescenes	0.0016109846761607663	0.0019145745331569093	0.0	0.0	
behold	0.0	0.0	0.007071584234308427	0.0	
bei	0.0	0.0	0.007071584234308427	0.0	
beiber	0.0032219693523215325	0.0	0.0	0.0	
beiiletstalk	0.0032219693523215325	0.0	0.0	0.0	
beirut	0.0	0.0	0.007071584234308427	0.0	
bekiweki	0.0032219693523215325	0.0	0.0	0.0	
bel	0.0016109846761607663	0.0	0.007071584234308427	0.0	
belarus	0.0	0.0	0.007071584234308427	0.0	
belfryhockey	0.0032219693523215325	0.0	0.0	0.0	
belief	0.0	0.0038291490663138186	0.0	0.0	
believeandyoucanachieve	0.0032219693523215325	0.0	0.0	0.0	
believed	0.0032219693523215325	0.0	0.0	0.0	
believes	0.0032219693523215325	0.0	0.0	0.0	
belinis	0.0032219693523215325	0.0	0.0	0.0	
bell	0.006443938704643065	0.0	0.03182212905438792	0.0	
belleville	0.0	0.0038291490663138186	0.0	0.0	
bellletstaik	0.0032219693523215325	0.0	0.0	0.0	
bellletstalk	0.11599089668357516	0.0	0.0	0.0	
bellletstalkpictwittercomaqyqmcdsvj	0.0	0.0038291490663138186	0.0	0.0	
bellletstalkpictwittercomxukjrp	0.0	0.0038291490663138186	0.0	0.0	
bellmobility	0.009665908056964597	0.0	0.0	0.0	
bellow	0.0	0.0	0.007071584234308427	0.0	
bells	0.0	0.0	0.007071584234308427	0.0	
belly	0.0016109846761607663	0.0	0.0	0.012361541681989524	
belma	0.0	0.0	0.007071584234308427	0.0	
belongs	0.0032219693523215325	0.0	0.0	0.0	
beloved	0.0	0.011487447198941455	0.0	0.0	
belt	0.0032219693523215325	0.0	0.0	0.0	
beltline	0.0	0.0	0.007071584234308427	0.0	
ben	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
benandjerrys	0.0032219693523215325	0.0	0.0	0.0	
bench	0.0032219693523215325	0.0	0.0	0.0	
benchmarks	0.0	0.0	0.007071584234308427	0.0	
benefit	0.0016109846761607663	0.0	0.0035357921171542137	0.0	
benefits	0.0	0.0	0.0	0.024723083363979048	
benefitted	0.0032219693523215325	0.0	0.0	0.0	
benefitting	0.0032219693523215325	0.0	0.0	0.0	
benfanelli	0.0032219693523215325	0.0	0.0	0.0	
benmiller	0.0032219693523215325	0.0	0.0	0.0	
bennet	0.0	0.0	0.007071584234308427	0.0	
bennington	0.0	0.0	0.007071584234308427	0.0	
bennys	0.0032219693523215325	0.0	0.0	0.0	
bento	0.0	0.0	0.0	0.024723083363979048	
bepreparedhaltonhaltonca	0.0	0.0	0.0	0.049446166727958096	
bergen	0.0	0.0	0.007071584234308427	0.0	
berkeleyearth	0.0	0.0038291490663138186	0.0	0.0	
berksh	0.0	0.0	0.007071584234308427	0.0	
berkshire	0.0	0.0	0.007071584234308427	0.0	
bernese	0.0	0.0	0.007071584234308427	0.0	
berryonline	0.0032219693523215325	0.0	0.0	0.0	
besensational	0.0032219693523215325	0.0	0.0	0.0	
best	0.0	0.0	0.0	0.0	
bestbossever	0.0032219693523215325	0.0	0.0	0.0	
besthairdresserever	0.0032219693523215325	0.0	0.0	0.0	
bestiestiltheend	0.0032219693523215325	0.0	0.0	0.0	
